timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,Latency,IdleTime,Connect
1608072154585,46,Logout,200,,text,true,,10479,6,0,0
1608072154617,19,Home,200,,text,true,,8822,19,0,0
1608072154600,36,List Products with different page,200,,text,true,,119345,32,0,0
1608072154631,11,Home,200,,text,true,,8822,11,0,0
1608072154571,71,Add Product 2 to Cart,200,,text,true,,25489,12,0,0
1608072154580,78,Add Product to Cart,200,,text,true,,31527,13,0,0
1608072154624,34,List Products,200,,text,true,,93444,27,0,0
1608072154643,19,Logout,200,,text,true,,10479,7,0,0
1608072154576,95,Add Product to Cart,200,,text,true,,26672,20,0,0
1608072154636,41,Login,200,,text,true,,10104,26,0,0
1608072154662,17,Home,200,,text,true,,8822,17,0,0
1608072154642,39,Login,200,,text,true,,10103,24,0,0
1608072154609,73,Add Product 2 to Cart,200,,text,true,,24367,13,0,0
1608072154614,69,Look at Product,200,,text,true,,87776,63,0,0
1608072154659,31,List Products with different page,200,,text,true,,117007,28,0,0
1608072154671,21,List Products with different page,200,,text,true,,108166,19,0,0
1608072154677,22,List Products,200,,text,true,,118983,21,0,0
1608072154681,19,List Products,200,,text,true,,93444,18,0,0
1608072154680,32,Login,200,,text,true,,10105,15,0,0
1608072154659,54,Look at Product,200,,text,true,,87275,53,0,0
1608072154683,40,Logout,200,,text,true,,10479,22,0,0
1608072154636,93,Add Product 2 to Cart,200,,text,true,,30352,11,0,0
1608072154723,10,Home,200,,text,true,,8822,10,0,0
1608072154700,64,Look at Product,200,,text,true,,112693,64,0,0
1608072154730,34,Logout,200,,text,true,,10479,6,0,0
1608072154684,80,Add Product to Cart,200,,text,true,,25669,26,0,0
1608072154595,144,List Products with different page,200,,text,true,,99139,144,0,0
1608072154712,53,List Products,200,,text,true,,93444,53,0,0
1608072154701,65,Look at Product,200,,text,true,,88477,65,0,0
1608072154691,75,Add Product 2 to Cart,200,,text,true,,32216,19,0,0
1608072154692,83,Add Product 2 to Cart,200,,text,true,,27355,26,0,0
1608072154733,49,Login,200,,text,true,,10104,31,0,0
1608072154764,19,Home,200,,text,true,,8822,19,0,0
1608072154713,78,Add Product to Cart,200,,text,true,,25163,15,0,0
1608072154775,30,Logout,200,,text,true,,10479,17,0,0
1608072154766,41,Logout,200,,text,true,,10479,22,0,0
1608072154783,28,List Products,200,,text,true,,118983,27,0,0
1608072154784,30,Login,200,,text,true,,10104,16,0,0
1608072154806,8,Home,200,,text,true,,8822,8,0,0
1608072154765,57,Look at Product,200,,text,true,,87072,57,0,0
1608072154807,15,Home,200,,text,true,,8822,15,0,0
1608072154765,81,Add Product 2 to Cart,200,,text,true,,32151,11,0,0
1608072154766,81,Add Product to Cart,200,,text,true,,24573,17,0,0
1608072154822,26,Login,200,,text,true,,10103,15,0,0
1608072154815,34,Login,200,,text,true,,10104,16,0,0
1608072154764,89,Add Product to Cart,200,,text,true,,26668,15,0,0
1608072154792,60,List Products with different page,200,,text,true,,99523,55,0,0
1608072154846,19,Logout,200,,text,true,,10479,6,0,0
1608072154814,53,List Products,200,,text,true,,118983,52,0,0
1608072154812,60,Look at Product,200,,text,true,,102442,55,0,0
1608072154847,28,List Products with different page,200,,text,true,,99690,26,0,0
1608072154866,10,Home,200,,text,true,,8822,10,0,0
1608072154822,60,Add Product to Cart,200,,text,true,,24757,12,0,0
1608072154853,38,List Products with different page,200,,text,true,,117007,34,0,0
1608072154849,43,List Products,200,,text,true,,100738,42,0,0
1608072154848,45,List Products,200,,text,true,,118983,35,0,0
1608072154764,135,List Products with different page,200,,text,true,,99009,133,0,0
1608072154876,35,Login,200,,text,true,,10103,19,0,0
1608072154853,58,Add Product 2 to Cart,200,,text,true,,25849,9,0,0
1608072154882,37,List Products with different page,200,,text,true,,99521,36,0,0
1608072154911,23,Logout,200,,text,true,,10479,10,0,0
1608072154873,67,Add Product to Cart,200,,text,true,,23677,16,0,0
1608072154868,72,Look at Product,200,,text,true,,122799,71,0,0
1608072154911,31,List Products,200,,text,true,,118983,27,0,0
1608072154894,56,Look at Product,200,,text,true,,130949,55,0,0
1608072154876,75,Add Product 2 to Cart,200,,text,true,,25274,19,0,0
1608072154892,61,Add Product 2 to Cart,200,,text,true,,27369,13,0,0
1608072154934,20,Home,200,,text,true,,8822,18,0,0
1608072154893,72,Look at Product,200,,text,true,,91926,72,0,0
1608072154900,67,Add Product 2 to Cart,200,,text,true,,26390,10,0,0
1608072154951,17,Logout,200,,text,true,,10479,7,0,0
1608072154954,24,Logout,200,,text,true,,10479,9,0,0
1608072154969,9,Home,200,,text,true,,8822,9,0,0
1608072154920,66,Add Product 2 to Cart,200,,text,true,,25444,8,0,0
1608072154954,34,Login,200,,text,true,,10103,22,0,0
1608072154968,22,Logout,200,,text,true,,10479,7,0,0
1608072154979,12,Home,200,,text,true,,8822,12,0,0
1608072154943,55,Look at Product,200,,text,true,,130537,54,0,0
1608072154941,61,Add Product to Cart,200,,text,true,,29655,11,0,0
1608072154987,18,Logout,200,,text,true,,10479,7,0,0
1608072154990,17,Home,200,,text,true,,8822,17,0,0
1608072154979,32,Login,200,,text,true,,10104,18,0,0
1608072154989,28,List Products,200,,text,true,,100738,27,0,0
1608072155006,13,Home,200,,text,true,,8822,13,0,0
1608072154966,54,Add Product to Cart,200,,text,true,,26659,9,0,0
1608072154951,70,Add Product to Cart,200,,text,true,,31529,18,0,0
1608072154992,35,Login,200,,text,true,,10104,22,0,0
1608072155002,30,List Products with different page,200,,text,true,,117007,28,0,0
1608072155011,32,List Products,200,,text,true,,147011,30,0,0
1608072155021,24,List Products with different page,200,,text,true,,99009,21,0,0
1608072155020,27,Login,200,,text,true,,10102,15,0,0
1608072155008,39,Login,200,,text,true,,10104,22,0,0
1608072154998,53,Add Product to Cart,200,,text,true,,31476,13,0,0
1608072155018,37,Look at Product,200,,text,true,,85476,36,0,0
1608072155028,31,List Products,200,,text,true,,93444,29,0,0
1608072154940,121,List Products with different page,200,,text,true,,116591,114,0,0
1608072155021,45,List Products with different page,200,,text,true,,119005,43,0,0
1608072155047,32,List Products,200,,text,true,,93444,31,0,0
1608072155052,29,List Products with different page,200,,text,true,,118128,27,0,0
1608072155047,48,List Products,200,,text,true,,108144,31,0,0
1608072155044,53,Look at Product,200,,text,true,,134121,53,0,0
1608072155033,65,Add Product 2 to Cart,200,,text,true,,30352,15,0,0
1608072155056,68,Add Product to Cart,200,,text,true,,25176,10,0,0
1608072155045,82,Add Product 2 to Cart,200,,text,true,,27356,9,0,0
1608072155098,29,Logout,200,,text,true,,10479,18,0,0
1608072155060,71,Look at Product,200,,text,true,,93427,69,0,0
1608072155067,67,Add Product 2 to Cart,200,,text,true,,32237,11,0,0
1608072155127,14,Home,200,,text,true,,8822,14,0,0
1608072155062,81,Add Product 2 to Cart,200,,text,true,,24373,16,0,0
1608072155127,17,Logout,200,,text,true,,10479,7,0,0
1608072155125,25,List Products with different page,200,,text,true,,99139,23,0,0
1608072155144,12,Home,200,,text,true,,8822,11,0,0
1608072155135,21,Logout,200,,text,true,,10479,6,0,0
1608072155144,16,Logout,200,,text,true,,10479,4,0,0
1608072155096,65,Look at Product,200,,text,true,,90076,63,0,0
1608072155097,69,Add Product to Cart,200,,text,true,,24563,24,0,0
1608072155156,11,Home,200,,text,true,,8822,11,0,0
1608072155080,88,Look at Product,200,,text,true,,88634,87,0,0
1608072155160,16,Home,200,,text,true,,8822,16,0,0
1608072155142,35,Login,200,,text,true,,10105,15,0,0
1608072155096,82,Add Product 2 to Cart,200,,text,true,,32183,23,0,0
1608072155156,32,Login,200,,text,true,,10103,16,0,0
1608072155131,65,Add Product to Cart,200,,text,true,,26638,18,0,0
1608072155178,23,Logout,200,,text,true,,10479,8,0,0
1608072155167,34,Login,200,,text,true,,10103,23,0,0
1608072155166,42,List Products with different page,200,,text,true,,146619,40,0,0
1608072155178,30,List Products,200,,text,true,,108144,29,0,0
1608072155176,37,Login,200,,text,true,,10104,21,0,0
1608072155151,62,Add Product 2 to Cart,200,,text,true,,25877,11,0,0
1608072155201,17,Home,200,,text,true,,8822,17,0,0
1608072155188,38,List Products,200,,text,true,,100738,36,0,0
1608072155201,26,List Products,200,,text,true,,108144,24,0,0
1608072155196,36,List Products with different page,200,,text,true,,99688,34,0,0
1608072155214,22,Logout,200,,text,true,,10479,10,0,0
1608072155161,78,Add Product to Cart,200,,text,true,,24786,12,0,0
1608072155213,33,List Products,200,,text,true,,108144,32,0,0
1608072155236,11,Home,200,,text,true,,8822,11,0,0
1608072155168,84,Add Product to Cart,200,,text,true,,25685,15,0,0
1608072155218,45,Login,200,,text,true,,10104,23,0,0
1608072155239,35,List Products with different page,200,,text,true,,108166,33,0,0
1608072155247,28,Login,200,,text,true,,10103,15,0,0
1608072155209,72,Look at Product,200,,text,true,,109544,71,0,0
1608072155253,29,List Products with different page,200,,text,true,,93464,28,0,0
1608072155209,76,Add Product 2 to Cart,200,,text,true,,25260,11,0,0
1608072155227,66,Look at Product,200,,text,true,,116452,65,0,0
1608072155227,67,Look at Product,200,,text,true,,89998,66,0,0
1608072155263,35,List Products,200,,text,true,,108144,34,0,0
1608072155285,15,Logout,200,,text,true,,10479,5,0,0
1608072155233,75,Add Product 2 to Cart,200,,text,true,,27340,15,0,0
1608072155301,16,Home,200,,text,true,,8822,16,0,0
1608072155247,77,Look at Product,200,,text,true,,86089,77,0,0
1608072155276,49,List Products,200,,text,true,,93444,38,0,0
1608072155308,19,Logout,200,,text,true,,10479,6,0,0
1608072155275,58,Add Product 2 to Cart,200,,text,true,,25469,13,0,0
1608072155327,8,Home,200,,text,true,,8822,8,0,0
1608072155283,58,Add Product 2 to Cart,200,,text,true,,26368,12,0,0
1608072155282,62,Add Product to Cart,200,,text,true,,29646,14,0,0
1608072155299,53,Look at Product,200,,text,true,,117124,52,0,0
1608072155295,57,Add Product to Cart,200,,text,true,,26672,11,0,0
1608072155317,40,Login,200,,text,true,,10105,22,0,0
1608072155342,17,Logout,200,,text,true,,10479,5,0,0
1608072155293,67,Add Product to Cart,200,,text,true,,31519,13,0,0
1608072155333,28,Logout,200,,text,true,,10479,8,0,0
1608072155335,38,Login,200,,text,true,,10104,24,0,0
1608072155360,17,Home,200,,text,true,,8822,17,0,0
1608072155353,24,List Products with different page,200,,text,true,,99139,22,0,0
1608072155344,33,List Products with different page,200,,text,true,,105745,31,0,0
1608072155325,55,Add Product to Cart,200,,text,true,,23677,11,0,0
1608072155361,19,Home,200,,text,true,,8822,19,0,0
1608072155326,61,Look at Product,200,,text,true,,88038,58,0,0
1608072155358,32,List Products,200,,text,true,,108144,30,0,0
1608072155361,32,List Products with different page,200,,text,true,,106959,31,0,0
1608072155373,30,List Products,200,,text,true,,118983,28,0,0
1608072155378,32,Login,200,,text,true,,10104,18,0,0
1608072155380,34,List Products with different page,200,,text,true,,108166,32,0,0
1608072155380,37,Login,200,,text,true,,10105,26,0,0
1608072155352,66,Add Product to Cart,200,,text,true,,31469,7,0,0
1608072155410,25,List Products,200,,text,true,,118983,23,0,0
1608072155378,60,Add Product 2 to Cart,200,,text,true,,30351,10,0,0
1608072155387,51,Add Product to Cart,200,,text,true,,25156,14,0,0
1608072155390,53,Look at Product,200,,text,true,,90800,52,0,0
1608072155417,31,List Products,200,,text,true,,118983,29,0,0
1608072155378,86,Add Product 2 to Cart,200,,text,true,,27346,23,0,0
1608072155438,29,Logout,200,,text,true,,10479,10,0,0
1608072155438,29,List Products with different page,200,,text,true,,99690,27,0,0
1608072155394,76,Add Product 2 to Cart,200,,text,true,,32230,17,0,0
1608072155404,69,Look at Product,200,,text,true,,113326,67,0,0
1608072155467,11,Home,200,,text,true,,8822,11,0,0
1608072155471,19,Logout,200,,text,true,,10479,5,0,0
1608072155415,76,Add Product 2 to Cart,200,,text,true,,24370,8,0,0
1608072155464,28,Logout,200,,text,true,,10479,5,0,0
1608072155491,14,Home,200,,text,true,,8822,14,0,0
1608072155436,70,Look at Product,200,,text,true,,108847,68,0,0
1608072155478,32,Login,200,,text,true,,10104,17,0,0
1608072155492,20,Logout,200,,text,true,,10479,4,0,0
1608072155443,69,Add Product to Cart,200,,text,true,,24573,16,0,0
1608072155492,20,Home,200,,text,true,,8822,20,0,0
1608072155459,61,Look at Product,200,,text,true,,104143,60,0,0
1608072155512,9,Home,200,,text,true,,8822,9,0,0
1608072155469,64,Add Product 2 to Cart,200,,text,true,,25836,13,0,0
1608072155418,115,List Products with different page,200,,text,true,,105728,113,0,0
1608072155510,28,List Products,200,,text,true,,118983,26,0,0
1608072155506,33,Login,200,,text,true,,10104,17,0,0
1608072155473,70,Add Product to Cart,200,,text,true,,26666,11,0,0
1608072155512,36,Login,200,,text,true,,10105,14,0,0
1608072155521,28,Login,200,,text,true,,10104,19,0,0
1608072155512,42,List Products with different page,200,,text,true,,106843,40,0,0
1608072155534,26,Logout,200,,text,true,,10479,10,0,0
1608072155539,33,List Products,200,,text,true,,118983,31,0,0
1608072155506,70,Add Product to Cart,200,,text,true,,25697,10,0,0
1608072155543,35,List Products with different page,200,,text,true,,119345,32,0,0
1608072155548,34,List Products,200,,text,true,,100738,33,0,0
1608072155550,41,List Products,200,,text,true,,118983,39,0,0
1608072155561,31,Home,200,,text,true,,8822,31,0,0
1608072155534,61,Add Product 2 to Cart,200,,text,true,,32169,18,0,0
1608072155520,76,Add Product to Cart,200,,text,true,,24797,11,0,0
1608072155539,59,Look at Product,200,,text,true,,124201,58,0,0
1608072155577,32,List Products with different page,200,,text,true,,117007,30,0,0
1608072155596,14,Logout,200,,text,true,,10479,6,0,0
1608072155555,66,Add Product 2 to Cart,200,,text,true,,25265,9,0,0
1608072155593,36,Login,200,,text,true,,10105,25,0,0
1608072155573,57,Look at Product,200,,text,true,,131655,55,0,0
1608072155583,47,Look at Product,200,,text,true,,89918,45,0,0
1608072155610,24,Home,200,,text,true,,8822,24,0,0
1608072155597,37,List Products with different page,200,,text,true,,116591,35,0,0
1608072155621,14,Logout,200,,text,true,,10479,4,0,0
1608072155592,52,Look at Product,200,,text,true,,101747,50,0,0
1608072155635,9,Home,200,,text,true,,8822,9,0,0
1608072155630,23,List Products,200,,text,true,,100738,22,0,0
1608072155598,60,Add Product to Cart,200,,text,true,,29651,10,0,0
1608072155634,30,Login,200,,text,true,,10104,16,0,0
1608072155579,85,Add Product 2 to Cart,200,,text,true,,27363,19,0,0
1608072155645,28,Login,200,,text,true,,10105,13,0,0
1608072155664,17,Logout,200,,text,true,,10479,7,0,0
1608072155610,72,Add Product 2 to Cart,200,,text,true,,26399,14,0,0
1608072155631,59,Add Product to Cart,200,,text,true,,26678,11,0,0
1608072155630,62,Add Product to Cart,200,,text,true,,31519,14,0,0
1608072155682,10,Home,200,,text,true,,8822,10,0,0
1608072155634,59,Add Product 2 to Cart,200,,text,true,,25487,10,0,0
1608072155644,50,Add Product to Cart,200,,text,true,,23670,8,0,0
1608072155674,26,List Products,200,,text,true,,100738,25,0,0
1608072155664,37,List Products,200,,text,true,,100738,34,0,0
1608072155682,21,Logout,200,,text,true,,10479,9,0,0
1608072155658,46,List Products with different page,200,,text,true,,117007,40,0,0
1608072155654,56,Look at Product,200,,text,true,,85556,55,0,0
1608072155703,11,Home,200,,text,true,,8822,11,0,0
1608072155693,22,Logout,200,,text,true,,10479,6,0,0
1608072155693,28,Login,200,,text,true,,10104,18,0,0
1608072155694,26,List Products with different page,200,,text,true,,118128,24,0,0
1608072155715,10,Home,200,,text,true,,8822,10,0,0
1608072155692,36,List Products with different page,200,,text,true,,116591,34,0,0
1608072155702,45,Look at Product,200,,text,true,,111970,42,0,0
1608072155715,37,Login,200,,text,true,,10104,18,0,0
1608072155726,27,Login,200,,text,true,,10105,15,0,0
1608072155711,42,Add Product to Cart,200,,text,true,,25174,7,0,0
1608072155705,49,Add Product 2 to Cart,200,,text,true,,30349,10,0,0
1608072155721,33,List Products,200,,text,true,,118983,29,0,0
1608072155701,60,Look at Product,200,,text,true,,85173,58,0,0
1608072155754,10,Logout,200,,text,true,,10479,4,0,0
1608072155721,54,Add Product 2 to Cart,200,,text,true,,24372,11,0,0
1608072155765,11,Home,200,,text,true,,8822,11,0,0
1608072155753,28,List Products,200,,text,true,,100738,27,0,0
1608072155752,31,List Products,200,,text,true,,147011,30,0,0
1608072155729,57,Add Product 2 to Cart,200,,text,true,,32222,9,0,0
1608072155755,48,Look at Product,200,,text,true,,111790,48,0,0
1608072155753,39,List Products with different page,200,,text,true,,101683,35,0,0
1608072155776,16,Logout,200,,text,true,,10479,6,0,0
1608072155747,62,Add Product to Cart,200,,text,true,,31484,10,0,0
1608072155691,121,List Products with different page,200,,text,true,,98216,120,0,0
1608072155776,40,Login,200,,text,true,,10122,14,0,0
1608072155786,31,Logout,200,,text,true,,10479,17,0,0
1608072155804,14,Home,200,,text,true,,8822,14,0,0
1608072155761,59,Add Product to Cart,200,,text,true,,24555,9,0,0
1608072155817,12,Home,200,,text,true,,8822,12,0,0
1608072155782,56,Look at Product,200,,text,true,,86319,55,0,0
1608072155816,35,List Products,200,,text,true,,108144,29,0,0
1608072155810,42,List Products with different page,200,,text,true,,99009,35,0,0
1608072155803,51,Add Product 2 to Cart,200,,text,true,,25876,10,0,0
1608072155784,71,Look at Product,200,,text,true,,136780,70,0,0
1608072155818,38,Login,200,,text,true,,10104,13,0,0
1608072155821,34,List Products with different page,200,,text,true,,99139,28,0,0
1608072155829,28,Login,200,,text,true,,10104,18,0,0
1608072155803,74,Add Product to Cart,200,,text,true,,26670,14,0,0
1608072155856,26,List Products,200,,text,true,,93444,23,0,0
1608072155854,38,Logout,200,,text,true,,10498,7,0,0
1608072155852,42,Look at Product,200,,text,true,,107978,41,0,0
1608072155813,87,Add Product 2 to Cart,200,,text,true,,27376,10,0,0
1608072155877,24,List Products with different page,200,,text,true,,119345,22,0,0
1608072155838,64,Add Product to Cart,200,,text,true,,24783,17,0,0
1608072155853,49,Add Product 2 to Cart,200,,text,true,,32181,12,0,0
1608072155856,47,Add Product to Cart,200,,text,true,,25692,9,0,0
1608072155856,54,Add Product 2 to Cart,200,,text,true,,25253,8,0,0
1608072155857,54,List Products,200,,text,true,,100757,52,0,0
1608072155902,16,Logout,200,,text,true,,10479,8,0,0
1608072155900,21,Logout,200,,text,true,,10479,6,0,0
1608072155919,8,Home,200,,text,true,,8822,8,0,0
1608072155921,6,Home,200,,text,true,,8822,6,0,0
1608072155911,17,Logout,200,,text,true,,10479,7,0,0
1608072155903,26,List Products with different page,200,,text,true,,147001,23,0,0
1608072155902,37,List Products with different page,200,,text,true,,101683,36,0,0
1608072155883,58,Look at Product,200,,text,true,,84807,55,0,0
1608072155895,50,Add Product to Cart,200,,text,true,,29649,12,0,0
1608072155928,17,Home,200,,text,true,,8822,17,0,0
1608072155912,52,Look at Product,200,,text,true,,111896,36,0,1
1608072155927,45,Login,200,,text,true,,10103,19,0,0
1608072155927,48,Login,200,,text,true,,10105,36,0,0
1608072155901,75,Add Product 2 to Cart,200,,text,true,,27374,9,0,0
1608072155946,30,Login,200,,text,true,,10122,17,0,0
1608072155945,38,List Products with different page,200,,text,true,,106959,36,0,0
1608072155930,65,Add Product 2 to Cart,200,,text,true,,26389,9,0,0
1608072155976,19,Logout,200,,text,true,,10498,4,0,0
1608072155940,58,Add Product 2 to Cart,200,,text,true,,25458,8,0,0
1608072155972,28,List Products,200,,text,true,,108144,27,0,0
1608072155975,26,List Products,200,,text,true,,93463,23,0,0
1608072155976,26,List Products,200,,text,true,,93444,23,0,0
1608072155941,63,Add Product to Cart,200,,text,true,,23673,21,0,0
1608072155995,12,Home,200,,text,true,,8822,12,0,0
1608072155995,12,Logout,200,,text,true,,10498,4,0,0
1608072156007,13,Home,200,,text,true,,8822,13,0,0
1608072155998,28,Logout,200,,text,true,,10498,7,0,0
1608072155965,69,Add Product to Cart,200,,text,true,,31534,12,0,0
1608072156005,31,List Products with different page,200,,text,true,,95568,29,0,0
1608072156007,30,Login,200,,text,true,,10104,17,0,0
1608072156021,23,Login,200,,text,true,,10105,15,0,0
1608072155984,62,Add Product 2 to Cart,200,,text,true,,30361,10,0,0
1608072156001,47,Look at Product,200,,text,true,,116100,46,0,0
1608072156001,52,Look at Product,200,,text,true,,91905,51,0,0
1608072156003,54,Look at Product,200,,text,true,,86397,53,0,0
1608072156034,27,List Products with different page,200,,text,true,,101683,26,0,0
1608072156037,24,List Products,200,,text,true,,93444,23,0,0
1608072156046,23,Logout,200,,text,true,,10479,7,0,0
1608072156037,44,Add Product 2 to Cart,200,,text,true,,24345,8,0,0
1608072156045,38,List Products,200,,text,true,,108144,36,0,0
1608072156048,42,Add Product to Cart,200,,text,true,,31469,10,0,0
1608072156062,31,Look at Product,200,,text,true,,94139,30,0,0
1608072156054,44,Add Product to Cart,200,,text,true,,26654,11,0,0
1608072156081,18,Logout,200,,text,true,,10498,8,0,0
1608072156062,53,Add Product 2 to Cart,200,,text,true,,32230,8,0,0
1608072156091,25,List Products with different page,200,,text,true,,105745,23,0,0
1608072156057,63,Add Product to Cart,200,,text,true,,24577,14,0,0
1608072156098,24,List Products with different page,200,,text,true,,95568,21,0,0
1608072156115,12,Logout,200,,text,true,,10479,4,0,0
1608072156084,43,Look at Product,200,,text,true,,93029,42,0,0
1608072156127,10,Home,200,,text,true,,8822,10,0,0
1608072156093,49,Add Product to Cart,200,,text,true,,26654,15,0,0
1608072156117,42,Add Product 2 to Cart,200,,text,true,,32176,8,0,0
1608072156123,38,Add Product 2 to Cart,200,,text,true,,27338,8,0,0
1608072156138,24,Login,200,,text,true,,10103,11,0,0
1608072156127,44,Add Product to Cart,200,,text,true,,25692,7,0,0
1608072156161,11,Logout,200,,text,true,,10479,4,0,0
1608072156160,14,Logout,200,,text,true,,10498,5,0,0
1608072156172,7,Home,200,,text,true,,8822,7,0,0
1608072156163,20,List Products,200,,text,true,,147011,17,0,0
1608072156175,9,Home,200,,text,true,,8822,9,0,0
1608072156171,28,List Products with different page,200,,text,true,,106843,23,0,0
1608072156184,22,Login,200,,text,true,,10105,12,0,0
1608072156120,86,List Products with different page,200,,text,true,,97637,84,0,0
1608072156142,67,List Products with different page,200,,text,true,,97637,65,0,0
1608072156179,30,Login,200,,text,true,,10103,15,0,0
1608072156206,22,List Products,200,,text,true,,93444,21,0,0
1608072156209,20,List Products,200,,text,true,,108144,18,0,0
1608072156184,55,Look at Product,200,,text,true,,161874,50,0,0
1608072156200,48,Add Product 2 to Cart,200,,text,true,,26385,12,0,0
1608072156207,42,Add Product 2 to Cart,200,,text,true,,25288,10,0,0
1608072156209,52,Add Product 2 to Cart,200,,text,true,,27349,15,0,0
1608072156249,18,Logout,200,,text,true,,10479,4,0,0
1608072156248,19,Logout,200,,text,true,,10479,5,0,0
1608072156229,46,Look at Product,200,,text,true,,112904,45,0,0
1608072156261,17,Logout,200,,text,true,,10479,5,0,0
1608072156230,49,Look at Product,200,,text,true,,95734,49,0,0
1608072156239,47,Add Product to Cart,200,,text,true,,31520,8,0,0
1608072156287,16,List Products with different page,200,,text,true,,142419,14,0,0
1608072156276,31,Add Product to Cart,200,,text,true,,31445,8,0,0
1608072156279,30,Add Product to Cart,200,,text,true,,26668,7,0,0
1608072156308,16,List Products with different page,200,,text,true,,99688,14,0,0
1608072156309,16,List Products with different page,200,,text,true,,105728,14,0,0
1608072156305,31,Add Product 2 to Cart,200,,text,true,,29723,6,0,0
1608072156337,9,Logout,200,,text,true,,10479,3,0,0
1608072156326,26,Add Product 2 to Cart,200,,text,true,,27355,4,0,0
1608072156325,27,Add Product 2 to Cart,200,,text,true,,32120,5,0,0
1608072156352,10,Logout,200,,text,true,,10479,4,0,0
1608072156352,10,Logout,200,,text,true,,10479,3,0,0
