timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,Latency,IdleTime,Connect
1608071550815,2740,Home,200,,text,true,,8822,2731,0,13
1608071550864,2692,Home,200,,text,true,,8822,2682,0,1
1608071551162,2394,Home,500,,text,false,,7107,2384,0,0
1608071551662,1894,Home,200,,text,true,,8822,1885,0,1
1608071551563,1993,Home,200,,text,true,,8822,1984,0,2
1608071550963,2593,Home,200,,text,true,,8822,2584,0,0
1608071551062,2494,Home,500,,text,false,,7107,2485,0,1
1608071551462,2094,Home,500,,text,false,,7107,2085,0,0
1608071551362,2194,Home,200,,text,true,,8822,2185,0,1
1608071551261,2295,Home,200,,text,true,,8822,2285,0,1
1608071553576,61855,Login,200,,text,true,,4380,61820,0,4
1608071553576,61858,Login,200,,text,true,,4380,61819,0,0
1608071615433,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=1,text,false,,1226,0,0,0
1608071615437,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071553576,61866,Login,200,,text,true,,4379,61820,0,0
1608071553575,61868,Login,200,,text,true,,4380,61820,0,0
1608071553575,61871,Login,200,,text,true,,4381,61820,0,4
1608071615447,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=1,text,false,,1226,0,0,0
1608071553575,61873,Login,200,,text,true,,4381,61821,0,4
1608071615448,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071615449,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=1,text,false,,1226,0,0,0
1608071615450,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071553576,61878,Login,200,,text,true,,4381,61819,0,0
1608071553575,61881,Login,200,,text,true,,4380,61820,0,0
1608071553575,62018,Login,200,,text,true,,4379,61821,0,0
1608071553575,62031,Login,200,,text,true,,4381,61821,0,0
1608071615444,168,List Products,500,,text,false,,6451,168,0,0
1608071615612,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071615435,178,List Products,500,,text,false,,6451,178,0,0
1608071615614,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071615443,173,List Products,500,,text,false,,6451,173,0,0
1608071615455,161,List Products,500,,text,false,,6451,161,0,0
1608071615616,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071615456,161,List Products,500,,text,false,,6451,161,0,0
1608071615617,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071615618,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071615614,6,Add Product to Cart,500,,text,false,,6390,5,0,1
1608071615450,170,Add Product to Cart,500,,text,false,,6390,170,0,0
1608071615620,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071615621,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=${page_id},text,false,,1235,0,0,0
1608071615451,172,Add Product to Cart,500,,text,false,,6390,172,0,0
1608071615438,185,Add Product to Cart,500,,text,false,,6390,185,0,0
1608071615623,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=${page_id},text,false,,1235,0,0,0
1608071615624,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=${page_id},text,false,,1235,0,0,0
1608071615613,12,Add Product to Cart,500,,text,false,,6390,12,0,1
1608071615625,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071615617,11,Add Product to Cart,500,,text,false,,6390,11,0,1
1608071615629,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071615624,7,Add Product 2 to Cart,500,,text,false,,6390,7,0,1
1608071615621,10,Add Product 2 to Cart,500,,text,false,,6390,10,0,1
1608071615594,37,List Products,500,,text,false,,6451,37,0,0
1608071615632,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071615618,14,Add Product to Cart,500,,text,false,,6390,14,0,0
1608071615633,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071615624,9,Add Product 2 to Cart,500,,text,false,,6390,9,0,0
1608071615607,27,List Products,500,,text,false,,6451,27,0,0
1608071615618,16,Add Product to Cart,500,,text,false,,6390,16,0,1
1608071615621,13,Add Product 2 to Cart,500,,text,false,,6390,13,0,0
1608071615634,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071615636,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=${page_id},text,false,,1225,0,0,0
1608071615630,9,Add Product 2 to Cart,500,,text,false,,6390,9,0,0
1608071615632,9,Add Product to Cart,500,,text,false,,6390,9,0,1
1608071615637,5,Add Product 2 to Cart,500,,text,false,,6390,5,0,0
1608071615626,15,Add Product 2 to Cart,500,,text,false,,6390,15,0,1
1608071615635,9,Add Product to Cart,500,,text,false,,6390,8,0,1
1608071615643,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=${page_id},text,false,,1225,0,0,0
1608071615644,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=${page_id},text,false,,1225,0,0,0
1608071615633,13,Add Product 2 to Cart,500,,text,false,,6390,13,0,6
1608071615645,3,Add Product 2 to Cart,500,,text,false,,6390,3,0,0
1608071615644,11,Add Product 2 to Cart,500,,text,false,,6390,11,0,0
1608071615645,67,Logout,200,,text,true,,4755,20,0,0
1608071615631,82,Logout,200,,text,true,,4755,30,0,1
1608071615640,74,Logout,200,,text,true,,4755,30,0,2
1608071615633,85,Logout,200,,text,true,,4755,37,0,1
1608071615635,91,Logout,200,,text,true,,4755,27,0,1
1608071615643,88,Logout,200,,text,true,,4755,28,0,1
1608071615631,104,Logout,200,,text,true,,4755,29,0,1
1608071615647,96,Logout,200,,text,true,,4755,27,0,1
1608071615649,97,Logout,200,,text,true,,4755,23,0,0
1608071615656,90,Logout,200,,text,true,,4755,19,0,0
1608071615719,40,Home,200,,text,true,,3098,40,0,0
1608071615713,46,Home,200,,text,true,,3098,46,0,0
1608071615714,49,Home,200,,text,true,,3098,49,0,0
1608071615727,37,Home,200,,text,true,,3098,37,0,0
1608071615714,57,Home,200,,text,true,,3098,57,0,0
1608071615732,42,Home,200,,text,true,,3098,42,0,0
1608071615744,30,Home,200,,text,true,,3098,30,0,0
1608071615736,38,Home,200,,text,true,,3098,38,0,0
1608071615747,32,Home,200,,text,true,,3098,32,0,0
1608071615747,44,Home,200,,text,true,,3098,44,0,0
1608071615760,690,Login,200,,text,true,,4642,28,0,0
1608071615764,687,Login,200,,text,true,,4642,33,0,0
1608071615779,672,Login,200,,text,true,,4642,35,0,0
1608071615791,660,Login,200,,text,true,,4642,22,0,0
1608071616451,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=1,text,false,,1226,0,0,0
1608071615772,679,Login,200,,text,true,,4642,41,0,0
1608071616452,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071615764,688,Login,200,,text,true,,4642,20,0,0
1608071615774,678,Login,200,,text,true,,4642,27,0,0
1608071616452,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=1,text,false,,1226,0,0,0
1608071616453,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071615760,693,Login,200,,text,true,,4642,50,0,0
1608071615774,685,Login,200,,text,true,,4642,39,0,0
1608071616453,7,Add Product to Cart,500,,text,false,,6390,7,0,0
1608071615774,685,Login,200,,text,true,,4642,39,0,0
1608071616460,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=1,text,false,,1226,0,0,0
1608071616460,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=${page_id},text,false,,1235,0,0,0
1608071616460,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616452,12,Add Product to Cart,500,,text,false,,6390,12,0,0
1608071616460,4,Add Product 2 to Cart,500,,text,false,,6390,4,0,1
1608071616451,13,List Products,500,,text,false,,6474,13,0,0
1608071616451,13,List Products,500,,text,false,,6474,13,0,0
1608071616451,13,List Products,500,,text,false,,6474,13,0,0
1608071616464,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616464,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=${page_id},text,false,,1235,0,0,0
1608071616465,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616465,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616461,5,Add Product to Cart,500,,text,false,,6390,5,0,0
1608071616466,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=${page_id},text,false,,1235,0,0,0
1608071616465,17,Add Product 2 to Cart,500,,text,false,,6390,17,0,1
1608071616452,30,List Products,500,,text,false,,6474,30,0,0
1608071616465,17,Add Product to Cart,500,,text,false,,6390,17,0,1
1608071616465,17,Add Product to Cart,500,,text,false,,6390,17,0,1
1608071616452,30,List Products,500,,text,false,,6474,30,0,0
1608071616483,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=${page_id},text,false,,1225,0,0,0
1608071616483,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071616460,23,List Products,500,,text,false,,6474,23,0,0
1608071616484,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616465,19,Add Product to Cart,500,,text,false,,6390,19,0,1
1608071616467,18,Add Product 2 to Cart,500,,text,false,,6390,18,0,16
1608071616483,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616454,28,List Products,500,,text,false,,6474,28,0,0
1608071616485,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=${page_id},text,false,,1225,0,0,0
1608071616487,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616484,4,Add Product 2 to Cart,500,,text,false,,6390,4,0,0
1608071616484,4,Add Product 2 to Cart,500,,text,false,,6390,4,0,0
1608071616487,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616484,6,Add Product to Cart,500,,text,false,,6390,3,0,1
1608071616487,4,Add Product to Cart,500,,text,false,,6390,4,0,1
1608071616491,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=${page_id},text,false,,1225,0,0,0
1608071616491,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071616489,4,Add Product to Cart,500,,text,false,,6390,3,0,1
1608071616490,3,Add Product 2 to Cart,500,,text,false,,6390,2,0,0
1608071616493,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071616491,3,Add Product 2 to Cart,500,,text,false,,6390,3,0,1
1608071616491,4,Add Product 2 to Cart,500,,text,false,,6390,4,0,1
1608071616488,9,Add Product to Cart,500,,text,false,,6390,9,0,0
1608071616498,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071616493,5,Add Product 2 to Cart,500,,text,false,,6390,5,0,1
1608071616498,6,Add Product 2 to Cart,500,,text,false,,6390,5,0,1
1608071616465,46,Logout,200,,text,true,,4829,17,0,0
1608071616483,39,Logout,200,,text,true,,4829,8,0,1
1608071616488,41,Logout,200,,text,true,,4829,12,0,0
1608071616487,47,Logout,200,,text,true,,4829,13,0,2
1608071616512,24,Home,200,,text,true,,3098,24,0,0
1608071616488,48,Logout,200,,text,true,,4495,12,0,0
1608071616495,46,Logout,200,,text,true,,4829,15,0,1
1608071616498,43,Logout,200,,text,true,,4829,17,0,1
1608071616493,50,Logout,200,,text,true,,4829,21,0,1
1608071616495,51,Logout,200,,text,true,,4829,14,0,0
1608071616523,26,Home,200,,text,true,,3098,26,0,0
1608071616535,19,Home,200,,text,true,,3098,19,0,0
1608071616530,26,Home,200,,text,true,,3098,26,0,0
1608071616538,18,Home,200,,text,true,,3098,18,0,0
1608071616504,57,Logout,200,,text,true,,4829,11,0,1
1608071616537,129,Login,200,,text,true,,4642,24,0,0
1608071616701,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=1,text,false,,1226,0,0,0
1608071616702,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616702,3,Add Product to Cart,500,,text,false,,6390,3,0,0
1608071616562,109,Home,200,,text,true,,3098,109,0,0
1608071616542,129,Home,200,,text,true,,3098,129,0,0
1608071616542,129,Home,200,,text,true,,3098,129,0,0
1608071616706,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=${page_id},text,false,,1235,0,0,0
1608071616543,129,Home,200,,text,true,,3098,129,0,0
1608071616546,126,Home,200,,text,true,,3098,126,0,0
1608071616706,4,Add Product 2 to Cart,500,,text,false,,6390,4,0,0
1608071616550,176,Login,200,,text,true,,4642,121,0,0
1608071616727,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=1,text,false,,1226,0,0,0
1608071616727,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616727,2,Add Product to Cart,500,,text,false,,6390,2,0,0
1608071616730,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=${page_id},text,false,,1235,0,0,0
1608071616731,7,Add Product 2 to Cart,500,,text,false,,6390,7,0,0
1608071616557,181,Login,200,,text,true,,4642,124,0,0
1608071616554,188,Login,200,,text,true,,4642,131,0,0
1608071616742,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=1,text,false,,1226,0,0,0
1608071616743,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616557,189,Login,200,,text,true,,4642,131,0,0
1608071616743,4,Add Product to Cart,500,,text,false,,6390,4,0,0
1608071616747,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=${page_id},text,false,,1235,0,0,0
1608071616748,3,Add Product 2 to Cart,500,,text,false,,6390,3,0,0
1608071616706,49,Login,200,,text,true,,4642,21,0,0
1608071616711,49,Logout,200,,text,true,,4829,17,0,0
1608071616746,16,List Products,500,,text,false,,6474,16,0,0
1608071616763,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616707,58,Login,200,,text,true,,4642,25,0,0
1608071616706,59,Login,200,,text,true,,4642,27,0,0
1608071616763,3,Add Product to Cart,500,,text,false,,6390,3,0,0
1608071616767,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=${page_id},text,false,,1225,0,0,0
1608071616707,62,Login,200,,text,true,,4642,26,0,0
1608071616767,3,Add Product 2 to Cart,500,,text,false,,6390,3,0,1
1608071616706,70,Login,200,,text,true,,4642,27,0,0
1608071616738,40,List Products,500,,text,false,,6474,40,0,0
1608071616778,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616770,12,List Products,500,,text,false,,6474,12,0,0
1608071616761,21,Home,200,,text,true,,3098,21,0,0
1608071616782,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616779,5,Add Product to Cart,500,,text,false,,6390,5,0,0
1608071616755,29,List Products,500,,text,false,,6474,29,0,0
1608071616784,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616765,19,List Products,500,,text,false,,6474,19,0,0
1608071616784,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071616785,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616783,4,Add Product to Cart,500,,text,false,,6390,4,0,0
1608071616787,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=${page_id},text,false,,1225,0,0,0
1608071616765,24,List Products,500,,text,false,,6474,24,0,0
1608071616789,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616788,5,Add Product 2 to Cart,500,,text,false,,6390,5,0,0
1608071616785,9,Add Product 2 to Cart,500,,text,false,,6390,9,0,0
1608071616785,10,Add Product to Cart,500,,text,false,,6390,9,0,0
1608071616752,43,Logout,200,,text,true,,4829,14,0,0
1608071616795,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071616789,7,Add Product to Cart,500,,text,false,,6390,7,0,1
1608071616785,11,Add Product to Cart,500,,text,false,,6390,11,0,0
1608071616797,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071616798,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=${page_id},text,false,,1225,0,0,0
1608071616770,28,Logout,200,,text,true,,4495,9,0,1
1608071616777,22,List Products,500,,text,false,,6474,22,0,0
1608071616799,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616738,61,Logout,200,,text,true,,4829,15,0,1
1608071616795,5,Add Product 2 to Cart,500,,text,false,,6390,5,0,1
1608071616797,4,Add Product 2 to Cart,500,,text,false,,6390,4,0,1
1608071616800,6,Add Product to Cart,500,,text,false,,6390,6,0,0
1608071616807,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 80: http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=${page_id},text,false,,1225,0,0,0
1608071616799,9,Add Product 2 to Cart,500,,text,false,,6390,9,0,0
1608071616807,9,Add Product 2 to Cart,500,,text,false,,6390,9,0,1
1608071616782,44,Login,200,,text,true,,4642,19,0,0
1608071616826,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=1,text,false,,1226,0,0,0
1608071616827,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616827,2,Add Product to Cart,500,,text,false,,6390,2,0,0
1608071616830,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=${page_id},text,false,,1235,0,0,0
1608071616830,4,Add Product 2 to Cart,500,,text,false,,6390,3,0,1
1608071616795,39,Home,200,,text,true,,3098,38,0,0
1608071616794,42,Logout,200,,text,true,,4829,11,0,1
1608071616799,41,Home,200,,text,true,,3098,41,0,0
1608071616800,41,Home,200,,text,true,,3098,41,0,0
1608071616795,49,Logout,200,,text,true,,4829,11,0,0
1608071616801,48,Logout,200,,text,true,,4829,25,0,0
1608071616800,52,Logout,200,,text,true,,4829,23,0,0
1608071616817,44,Logout,200,,text,true,,4829,14,0,1
1608071616837,29,Home,200,,text,true,,3098,28,0,0
1608071616834,32,Login,200,,text,true,,4642,15,0,0
1608071616866,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=1,text,false,,1226,0,0,0
1608071616866,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616867,3,Add Product to Cart,500,,text,false,,6390,3,0,0
1608071616834,36,Logout,200,,text,true,,4829,14,0,1
1608071616870,0,List Products with different page,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=${page_id},text,false,,1235,0,0,0
1608071616808,64,Logout,200,,text,true,,4829,27,0,1
1608071616849,24,Home,200,,text,true,,3098,24,0,0
1608071616871,3,Add Product 2 to Cart,500,,text,false,,6390,3,0,0
1608071616853,23,Home,200,,text,true,,3098,23,0,0
1608071616845,34,Home,200,,text,true,,3098,34,0,0
1608071616862,21,Home,200,,text,true,,3098,21,0,0
1608071616842,45,Login,200,,text,true,,4642,18,0,0
1608071616887,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: http://localhost:30080/tools.descartes.teastore.webui/category?category=${category}&page=1,text,false,,1226,0,0,0
1608071616888,0,Look at Product,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 66: http://localhost:30080/tools.descartes.teastore.webui/product?id=${product_id},text,false,,1214,0,0,0
1608071616840,53,Login,200,,text,true,,4642,21,0,0
1608071616873,20,Home,200,,text,true,,3098,20,0,0
